business_id,time,type
ewnIcxDZMtYOUmMeDJqoxQ,"['Thu-0:1', 'Wed-1:1', 'Sun-2:1', 'Fri-4:1', 'Tue-4:1', 'Tue-13:1', 'Thu-15:1', 'Wed-15:1', 'Mon-20:1', 'Sat-21:1', 'Sat-23:2']",checkin
pKwFwkOo_Gdz51-_96Mfvw,"['Sun-0:3', 'Fri-4:1', 'Tue-4:1', 'Sun-12:1', 'Thu-12:1', 'Fri-23:1']",checkin
LrrJW6ejsVL7hADfFy87Eg,"['Fri-0:1', 'Mon-0:5', 'Sat-0:1', 'Sun-0:3', 'Tue-0:3', 'Wed-0:3', 'Mon-1:2', 'Sat-1:2', 'Sun-1:1', 'Thu-1:1', 'Wed-1:1', 'Mon-2:2', 'Sat-2:2', 'Sun-2:1', 'Wed-3:1', 'Thu-4:1', 'Fri-5:1', 'Thu-6:1', 'Thu-8:1', 'Mon-11:1', 'Thu-12:1', 'Fri-13:1', 'Thu-13:1', 'Fri-14:1', 'Wed-16:1', 'Fri-17:2', 'Mon-17:1', 'Thu-17:1', 'Tue-17:1', 'Sat-18:1', 'Thu-18:2', 'Tue-18:1', 'Sat-19:1', 'Sun-19:1', 'Wed-19:1', 'Fri-20:1', 'Sat-20:1', 'Sun-20:1', 'Tue-20:1', 'Wed-20:1', 'Fri-21:1', 'Thu-21:1', 'Fri-22:1', 'Mon-22:3', 'Sun-22:3', 'Tue-22:1', 'Wed-22:1', 'Fri-23:2', 'Sat-23:3', 'Sun-23:6', 'Thu-23:2', 'Wed-23:1']",checkin
3-i1qd64K-WLo0fJ5wrbbw,"['Fri-0:2', 'Mon-0:8', 'Sat-0:7', 'Sun-0:4', 'Thu-0:4', 'Tue-0:2', 'Wed-0:1', 'Fri-1:1', 'Mon-1:4', 'Sat-1:4', 'Sun-1:2', 'Thu-1:4', 'Tue-1:3', 'Wed-1:4', 'Fri-2:1', 'Mon-2:1', 'Sat-2:3', 'Sun-2:5', 'Tue-2:3', 'Wed-2:5', 'Fri-3:2', 'Mon-3:4', 'Sat-3:8', 'Sun-3:6', 'Thu-3:3', 'Tue-3:3', 'Wed-3:7', 'Fri-4:3', 'Mon-4:2', 'Sat-4:9', 'Sun-4:5', 'Thu-4:5', 'Tue-4:1', 'Wed-4:3', 'Fri-5:2', 'Mon-5:5', 'Sat-5:8', 'Sun-5:8', 'Thu-5:2', 'Tue-5:2', 'Wed-5:4', 'Fri-6:3', 'Mon-6:2', 'Sat-6:1', 'Sun-6:2', 'Thu-6:2', 'Tue-6:2', 'Wed-6:1', 'Fri-7:2', 'Mon-7:1', 'Sat-7:2', 'Sun-7:4', 'Thu-7:1', 'Tue-7:1', 'Sat-8:1', 'Sun-8:1', 'Tue-8:1', 'Wed-8:1', 'Sun-9:1', 'Thu-9:1', 'Thu-11:1', 'Mon-12:1', 'Sun-12:1', 'Thu-12:2', 'Tue-12:1', 'Wed-12:1', 'Fri-13:1', 'Wed-13:1', 'Mon-14:3', 'Sat-14:1', 'Fri-15:1', 'Sun-15:1', 'Thu-15:1', 'Tue-15:1', 'Wed-15:1', 'Fri-16:1', 'Mon-16:2', 'Sat-16:4', 'Sun-16:2', 'Thu-16:1', 'Tue-16:2', 'Wed-16:1', 'Mon-17:4', 'Sat-17:4', 'Sun-17:2', 'Thu-17:1', 'Tue-17:4', 'Sat-18:3', 'Tue-18:1', 'Wed-18:1', 'Sat-19:4', 'Sun-19:2', 'Thu-19:1', 'Tue-19:1', 'Fri-20:3', 'Sat-20:1', 'Thu-20:2', 'Tue-20:1', 'Fri-21:1', 'Mon-21:2', 'Sun-21:1', 'Thu-21:1', 'Tue-21:2', 'Wed-21:1', 'Mon-22:1', 'Sat-22:1', 'Sun-22:1', 'Tue-22:2', 'Wed-22:1', 'Fri-23:1', 'Mon-23:3', 'Sat-23:9', 'Sun-23:7', 'Thu-23:3', 'Tue-23:2']",checkin
WrKAFRFcx6GiLYR4Pshtgg,"['Fri-0:2', 'Mon-0:2', 'Sat-0:5', 'Sun-0:1', 'Thu-0:1', 'Tue-0:1', 'Wed-0:4', 'Fri-1:3', 'Sun-1:2', 'Thu-1:3', 'Tue-1:3', 'Wed-1:1', 'Fri-2:1', 'Sat-2:1', 'Sun-2:1', 'Tue-2:1', 'Fri-3:3', 'Sat-3:1', 'Sun-3:1', 'Thu-3:1', 'Tue-3:1', 'Mon-4:1', 'Mon-13:1', 'Wed-13:1', 'Thu-14:1', 'Fri-15:1', 'Sun-15:1', 'Mon-16:1', 'Wed-16:1', 'Sat-17:1', 'Sun-17:1', 'Thu-17:1', 'Fri-18:1', 'Sat-18:1', 'Fri-19:1', 'Thu-19:1', 'Sun-20:2', 'Fri-21:1', 'Mon-21:1', 'Sun-21:8', 'Fri-22:1', 'Mon-22:2', 'Sat-22:5', 'Sun-22:2', 'Thu-22:1', 'Tue-22:1', 'Wed-22:2', 'Fri-23:3', 'Mon-23:3', 'Sat-23:3', 'Sun-23:1', 'Thu-23:2', 'Wed-23:4']",checkin
mYr9GB-kjRW6I_fDql1Z6A,"['Thu-0:1', 'Sun-1:1', 'Wed-1:1', 'Wed-2:1', 'Sun-4:1', 'Mon-5:1', 'Sun-12:1', 'Sun-16:1', 'Tue-18:2', 'Sun-19:1', 'Mon-20:1', 'Wed-22:1', 'Sat-23:1', 'Tue-23:1']",checkin
LHMPtp-2fsjSsxrLxtLeXA,"['Fri-0:3', 'Mon-0:9', 'Sat-0:9', 'Sun-0:14', 'Thu-0:9', 'Tue-0:3', 'Wed-0:6', 'Fri-1:1', 'Mon-1:5', 'Sat-1:8', 'Sun-1:3', 'Thu-1:2', 'Tue-1:2', 'Wed-1:7', 'Fri-2:5', 'Mon-2:5', 'Sat-2:6', 'Sun-2:2', 'Thu-2:1', 'Tue-2:6', 'Wed-2:2', 'Sat-3:2', 'Sun-3:5', 'Thu-3:3', 'Tue-3:1', 'Wed-3:4', 'Fri-4:1', 'Mon-4:1', 'Sat-4:1', 'Sun-4:1', 'Thu-4:1', 'Wed-4:2', 'Sat-5:1', 'Wed-5:1', 'Fri-6:1', 'Mon-6:1', 'Wed-6:1', 'Sat-7:1', 'Sun-13:1', 'Fri-15:3', 'Mon-15:1', 'Sat-15:2', 'Sun-15:1', 'Tue-15:2', 'Fri-16:5', 'Mon-16:4', 'Sat-16:2', 'Sun-16:1', 'Thu-16:4', 'Tue-16:5', 'Wed-16:3', 'Fri-17:3', 'Mon-17:5', 'Sat-17:4', 'Sun-17:6', 'Thu-17:1', 'Tue-17:5', 'Wed-17:5', 'Fri-18:2', 'Mon-18:2', 'Sat-18:3', 'Sun-18:3', 'Thu-18:1', 'Tue-18:3', 'Wed-18:3', 'Mon-19:2', 'Sat-19:4', 'Sun-19:5', 'Thu-19:1', 'Wed-19:1', 'Fri-20:1', 'Mon-20:1', 'Sat-20:3', 'Sun-20:1', 'Thu-20:1', 'Tue-20:2', 'Wed-20:1', 'Fri-21:2', 'Sat-21:4', 'Sun-21:2', 'Thu-21:1', 'Tue-21:2', 'Wed-21:1', 'Fri-22:2', 'Mon-22:2', 'Sat-22:4', 'Sun-22:4', 'Thu-22:3', 'Tue-22:1', 'Wed-22:6', 'Fri-23:9', 'Mon-23:5', 'Sat-23:5', 'Sun-23:8', 'Thu-23:2', 'Tue-23:4', 'Wed-23:9']",checkin
dqD1Q5FEMvFR6L0nH48Xjw,"['Sat-0:1', 'Sun-0:1', 'Thu-0:2', 'Tue-0:1', 'Wed-0:2', 'Thu-1:1', 'Mon-2:1', 'Sun-2:2', 'Thu-2:1', 'Fri-4:2', 'Thu-4:1', 'Tue-4:1', 'Sun-5:1', 'Fri-6:1', 'Thu-12:1', 'Thu-14:1', 'Tue-14:1', 'Mon-16:1', 'Tue-16:3', 'Wed-16:1', 'Sat-17:1', 'Thu-17:2', 'Tue-17:1', 'Sat-18:1', 'Wed-19:1', 'Tue-21:1', 'Wed-21:1', 'Fri-22:4', 'Mon-22:1', 'Sat-22:2', 'Thu-22:1', 'Wed-22:3', 'Fri-23:3', 'Mon-23:5', 'Sat-23:1', 'Thu-23:3', 'Tue-23:1', 'Wed-23:1']",checkin
Mwam4l5sMY3EPkJIKYxPFA,"['Thu-1:1', 'Sat-3:2', 'Tue-12:1', 'Sun-14:1', 'Mon-16:1', 'Sat-19:1']",checkin
AVqjAx6j4HAvUb8t3_lv8Q,"['Mon-0:5', 'Sat-0:3', 'Sun-0:4', 'Thu-0:3', 'Tue-0:1', 'Wed-0:15', 'Fri-1:1', 'Mon-1:2', 'Sat-1:4', 'Sun-1:1', 'Thu-1:3', 'Tue-1:3', 'Wed-1:8', 'Fri-2:5', 'Mon-2:4', 'Sat-2:5', 'Sun-2:4', 'Thu-2:3', 'Tue-2:3', 'Wed-2:7', 'Fri-3:1', 'Mon-3:1', 'Sat-3:5', 'Sun-3:7', 'Thu-3:4', 'Wed-3:6', 'Fri-4:1', 'Mon-4:3', 'Sat-4:2', 'Sun-4:2', 'Thu-4:4', 'Wed-4:1', 'Fri-5:1', 'Sat-5:1', 'Sun-5:3', 'Fri-7:1', 'Sat-8:1', 'Sun-11:1', 'Sat-12:1', 'Sat-13:1', 'Tue-13:2', 'Thu-14:1', 'Fri-15:1', 'Fri-16:1', 'Sun-16:1', 'Wed-16:1', 'Fri-17:1', 'Mon-17:2', 'Sat-17:2', 'Mon-18:1', 'Sat-18:3', 'Mon-19:2', 'Sun-19:2', 'Tue-19:1', 'Mon-20:2', 'Sat-20:1', 'Sun-20:2', 'Thu-20:1', 'Fri-21:4', 'Mon-21:1', 'Sat-21:2', 'Sun-21:1', 'Thu-21:1', 'Tue-21:2', 'Fri-22:3', 'Mon-22:2', 'Sat-22:2', 'Sun-22:2', 'Thu-22:3', 'Tue-22:7', 'Wed-22:1', 'Fri-23:6', 'Mon-23:4', 'Sat-23:5', 'Sun-23:5', 'Thu-23:4', 'Tue-23:7', 'Wed-23:8']",checkin
vv02msd7oOWi2DE6FDmjxQ,"['Sun-0:2', 'Tue-0:1', 'Wed-0:3', 'Mon-1:1', 'Sat-1:1', 'Sun-1:1', 'Mon-2:1', 'Sat-2:1', 'Sun-2:1', 'Tue-2:1', 'Wed-2:1', 'Sat-3:1', 'Wed-3:2', 'Wed-4:1', 'Wed-5:1', 'Sun-6:1', 'Tue-7:1', 'Fri-10:1', 'Wed-10:1', 'Mon-13:1', 'Wed-13:1', 'Tue-14:2', 'Sun-15:1', 'Fri-16:1', 'Thu-18:1', 'Wed-18:1', 'Sat-20:1', 'Fri-22:1', 'Sat-23:2', 'Sun-23:1', 'Thu-23:1']",checkin
EO3i5kTUG7_S2OIQ23sdSA,"['Fri-0:1', 'Mon-0:2', 'Sun-0:2', 'Thu-0:1', 'Wed-0:2', 'Fri-1:1', 'Mon-1:1', 'Sat-1:2', 'Sun-1:1', 'Wed-1:1', 'Mon-2:1', 'Sun-2:1', 'Thu-2:2', 'Wed-2:2', 'Sat-3:1', 'Sat-4:1', 'Sat-5:1', 'Sun-7:1', 'Sun-12:1', 'Fri-14:1', 'Fri-15:1', 'Tue-16:1', 'Sun-17:1', 'Sun-18:2', 'Sat-19:1', 'Wed-19:1', 'Sat-21:1', 'Sun-21:1', 'Tue-21:1', 'Wed-21:3', 'Fri-22:1', 'Mon-22:2', 'Thu-22:3', 'Fri-23:4', 'Mon-23:2', 'Sat-23:2', 'Sun-23:1', 'Tue-23:1']",checkin
938p67k3eZ1b6CZQdLv5bA,"['Fri-0:1', 'Mon-0:3', 'Sat-0:3', 'Sun-0:3', 'Thu-0:4', 'Tue-0:2', 'Wed-0:2', 'Fri-1:2', 'Mon-1:1', 'Sat-1:1', 'Sun-1:2', 'Thu-1:2', 'Tue-1:2', 'Wed-1:1', 'Fri-2:2', 'Mon-2:1', 'Sun-2:2', 'Tue-2:2', 'Wed-2:1', 'Fri-3:2', 'Mon-3:2', 'Sat-3:1', 'Thu-3:1', 'Tue-3:3', 'Wed-3:1', 'Sat-4:3', 'Sun-4:1', 'Thu-4:2', 'Tue-4:2', 'Wed-4:1', 'Thu-5:1', 'Wed-5:1', 'Thu-10:1', 'Sun-11:1', 'Tue-12:1', 'Wed-12:1', 'Sun-13:1', 'Fri-15:1', 'Thu-15:1', 'Wed-15:1', 'Sat-16:2', 'Sun-16:1', 'Wed-16:1', 'Fri-17:1', 'Sat-17:4', 'Sun-17:1', 'Thu-17:1', 'Tue-17:1', 'Wed-17:1', 'Sat-18:2', 'Sun-18:4', 'Sat-19:3', 'Sun-19:3', 'Sun-20:1', 'Thu-20:1', 'Fri-21:1', 'Mon-21:1', 'Sat-21:1', 'Sun-21:1', 'Wed-21:1', 'Fri-22:2', 'Mon-22:1', 'Sat-22:3', 'Sun-22:2', 'Thu-22:1', 'Wed-22:1', 'Fri-23:2', 'Mon-23:2', 'Sat-23:3', 'Sun-23:4', 'Thu-23:2', 'Tue-23:2']",checkin
ysdh_VmQnsmHwZJJQ5Ipog,"['Sun-0:1', 'Fri-1:2', 'Sun-1:1', 'Thu-1:1', 'Wed-1:1', 'Fri-2:3', 'Mon-2:1', 'Fri-3:3', 'Sat-3:1', 'Sun-3:1', 'Thu-3:1', 'Mon-4:1', 'Sun-4:2', 'Thu-4:1', 'Fri-5:1', 'Sun-5:1', 'Fri-12:1', 'Mon-13:1', 'Thu-14:1', 'Mon-15:1', 'Sun-15:1', 'Fri-16:1', 'Thu-16:2', 'Fri-17:2', 'Mon-17:1', 'Wed-17:1', 'Thu-18:1', 'Sat-19:1', 'Tue-19:1', 'Wed-19:1', 'Mon-20:1', 'Thu-20:3', 'Tue-20:1', 'Sun-21:1', 'Fri-22:1', 'Sat-22:1', 'Sun-22:1', 'Thu-22:2', 'Wed-22:1', 'Fri-23:2', 'Tue-23:2']",checkin
tu_bhkTGMkieJeOH3uQVHQ,"['Fri-0:11', 'Mon-0:5', 'Sat-0:14', 'Sun-0:3', 'Thu-0:5', 'Tue-0:12', 'Wed-0:8', 'Fri-1:8', 'Mon-1:7', 'Sat-1:13', 'Sun-1:5', 'Thu-1:3', 'Tue-1:7', 'Wed-1:4', 'Fri-2:9', 'Mon-2:4', 'Sat-2:10', 'Sun-2:5', 'Thu-2:5', 'Tue-2:8', 'Wed-2:8', 'Fri-3:4', 'Mon-3:5', 'Sat-3:4', 'Sun-3:5', 'Thu-3:12', 'Tue-3:2', 'Wed-3:5', 'Fri-4:5', 'Mon-4:3', 'Sat-4:4', 'Sun-4:3', 'Thu-4:4', 'Tue-4:1', 'Wed-4:3', 'Mon-5:1', 'Sat-5:5', 'Sun-5:6', 'Thu-5:1', 'Fri-6:1', 'Sun-6:3', 'Tue-6:1', 'Wed-6:2', 'Sun-7:2', 'Sat-8:1', 'Mon-10:1', 'Wed-10:1', 'Fri-11:1', 'Mon-11:1', 'Sun-11:1', 'Thu-11:1', 'Mon-12:4', 'Sun-12:1', 'Thu-12:2', 'Tue-12:1', 'Fri-13:2', 'Mon-13:1', 'Sun-13:1', 'Tue-13:3', 'Mon-14:1', 'Sat-14:2', 'Fri-15:4', 'Sat-15:2', 'Sun-15:3', 'Thu-15:1', 'Fri-16:2', 'Mon-16:3', 'Sat-16:1', 'Sun-16:4', 'Thu-16:3', 'Wed-16:1', 'Fri-17:4', 'Mon-17:1', 'Sat-17:7', 'Sun-17:8', 'Thu-17:1', 'Tue-17:3', 'Wed-17:1', 'Fri-18:4', 'Mon-18:1', 'Sat-18:4', 'Sun-18:6', 'Thu-18:2', 'Wed-18:3', 'Fri-19:2', 'Mon-19:3', 'Sat-19:3', 'Sun-19:3', 'Tue-19:1', 'Mon-20:2', 'Sat-20:3', 'Sun-20:3', 'Thu-20:1', 'Wed-20:2', 'Fri-21:2', 'Mon-21:1', 'Sat-21:4', 'Sun-21:2', 'Thu-21:3', 'Tue-21:1', 'Wed-21:1', 'Fri-22:5', 'Mon-22:4', 'Sat-22:3', 'Sun-22:7', 'Thu-22:4', 'Tue-22:5', 'Wed-22:1', 'Fri-23:14', 'Mon-23:3', 'Sat-23:11', 'Sun-23:8', 'Thu-23:12', 'Tue-23:2', 'Wed-23:6']",checkin
s6nPCcy3KG7-paIJ33TioA,"['Fri-0:1', 'Mon-1:1', 'Tue-1:1', 'Sat-2:1', 'Fri-3:1', 'Sat-3:1', 'Mon-7:1', 'Sat-7:1', 'Wed-8:1', 'Wed-10:1', 'Fri-12:1', 'Thu-12:1', 'Fri-13:1', 'Mon-13:1', 'Sat-13:1', 'Sun-13:1', 'Sun-14:1', 'Tue-14:1', 'Sat-15:1', 'Sun-15:1', 'Wed-15:1', 'Sun-18:1', 'Fri-23:1']",checkin
tQKRXnzWZllD4M3toa-UaQ,"['Fri-0:2', 'Mon-0:2', 'Sat-0:1', 'Sun-0:2', 'Thu-0:2', 'Wed-0:2', 'Mon-1:1', 'Tue-1:1', 'Wed-1:1', 'Mon-2:1', 'Tue-2:1', 'Mon-3:1', 'Sat-3:1', 'Sun-15:1', 'Mon-16:1', 'Sat-16:1', 'Tue-16:1', 'Wed-16:1', 'Mon-17:1', 'Tue-17:1', 'Mon-18:1', 'Sat-18:1', 'Sun-18:1', 'Thu-18:1', 'Wed-18:2', 'Sat-19:1', 'Thu-19:1', 'Thu-20:2', 'Sat-21:1', 'Tue-21:1', 'Mon-22:1', 'Sun-22:1', 'Tue-22:1', 'Fri-23:2', 'Mon-23:3', 'Sat-23:1', 'Sun-23:1']",checkin
vSDnolQA4rYI4QFqaMZa-A,"['Fri-0:3', 'Mon-0:1', 'Sat-0:3', 'Thu-0:5', 'Tue-0:2', 'Wed-0:1', 'Fri-1:3', 'Mon-1:1', 'Sat-1:1', 'Sun-1:2', 'Thu-1:1', 'Tue-1:2', 'Fri-2:2', 'Mon-2:2', 'Sat-2:1', 'Sun-2:2', 'Thu-2:2', 'Wed-2:2', 'Fri-3:1', 'Mon-3:1', 'Sun-3:1', 'Thu-3:2', 'Tue-3:2', 'Fri-4:1', 'Mon-4:1', 'Sat-4:2', 'Thu-4:1', 'Fri-5:1', 'Mon-6:1', 'Thu-7:1', 'Wed-7:1', 'Sat-9:1', 'Fri-11:1', 'Mon-12:3', 'Wed-12:1', 'Sat-13:1', 'Thu-13:3', 'Tue-13:1', 'Wed-13:1', 'Fri-14:1', 'Sat-14:1', 'Fri-15:1', 'Sun-15:2', 'Fri-16:1', 'Sat-16:1', 'Thu-16:1', 'Tue-16:1', 'Sun-17:1', 'Wed-17:2', 'Sat-18:2', 'Sun-18:1', 'Fri-19:1', 'Tue-19:1', 'Sat-20:3', 'Sun-20:1', 'Sat-21:1', 'Sun-21:1', 'Thu-21:1', 'Tue-21:2', 'Fri-22:3', 'Mon-22:1', 'Sat-22:1', 'Thu-22:1', 'Tue-22:1', 'Wed-22:1', 'Fri-23:7', 'Sat-23:4', 'Sun-23:3', 'Wed-23:2']",checkin
GYgkmreQorRd5wJg0Pvnfw,"['Mon-0:1', 'Sat-0:4', 'Sun-0:1', 'Tue-0:3', 'Fri-1:2', 'Mon-1:1', 'Sat-1:4', 'Sun-1:1', 'Thu-1:3', 'Wed-1:1', 'Mon-2:2', 'Sat-2:1', 'Sun-2:4', 'Thu-2:3', 'Tue-2:1', 'Sat-3:2', 'Sun-3:3', 'Thu-3:2', 'Fri-4:2', 'Mon-4:1', 'Sat-4:1', 'Thu-4:3', 'Sat-9:1', 'Tue-12:1', 'Fri-13:1', 'Mon-14:1', 'Sun-15:2', 'Sat-16:1', 'Sun-16:2', 'Thu-16:1', 'Tue-16:1', 'Sun-17:1', 'Wed-17:1', 'Fri-18:1', 'Mon-18:1', 'Sat-18:1', 'Sun-18:3', 'Mon-19:1', 'Sun-19:1', 'Thu-19:1', 'Fri-20:1', 'Mon-20:2', 'Sat-20:2', 'Sun-20:4', 'Tue-20:1', 'Wed-20:2', 'Fri-21:1', 'Sat-21:2', 'Sun-21:1', 'Tue-21:1', 'Wed-21:1', 'Fri-22:3', 'Mon-22:2', 'Sat-22:4', 'Sun-22:3', 'Thu-22:2', 'Tue-22:2', 'Wed-22:1', 'Fri-23:3', 'Sun-23:2', 'Thu-23:1', 'Tue-23:3', 'Wed-23:1']",checkin
_JO4bxQ9hRX-42XFMlpyKA,"['Fri-0:1', 'Mon-0:2', 'Sun-0:4', 'Thu-0:2', 'Tue-0:1', 'Wed-0:1', 'Fri-1:1', 'Mon-1:1', 'Sun-1:5', 'Thu-1:1', 'Fri-2:1', 'Mon-2:1', 'Sat-2:2', 'Sun-2:3', 'Thu-2:1', 'Wed-2:1', 'Fri-3:1', 'Sun-3:1', 'Thu-3:1', 'Fri-4:1', 'Sat-4:1', 'Fri-5:1', 'Sat-5:1', 'Sun-6:1', 'Mon-13:1', 'Fri-14:1', 'Sat-14:1', 'Thu-14:1', 'Thu-15:2', 'Fri-16:1', 'Thu-16:1', 'Wed-16:1', 'Fri-17:1', 'Tue-17:1', 'Fri-18:1', 'Sun-18:1', 'Fri-19:1', 'Sat-19:2', 'Thu-19:1', 'Tue-19:1', 'Mon-20:1', 'Sun-20:1', 'Sun-21:1', 'Thu-21:2', 'Fri-22:2', 'Sun-22:1', 'Tue-22:1', 'Fri-23:1', 'Sat-23:1', 'Thu-23:1']",checkin
nRZjrWIzqKc26KjpBG0fHg,"['Fri-0:4', 'Mon-0:5', 'Sat-0:6', 'Sun-0:6', 'Thu-0:1', 'Tue-0:5', 'Wed-0:6', 'Fri-1:3', 'Mon-1:4', 'Sat-1:11', 'Sun-1:13', 'Thu-1:5', 'Tue-1:7', 'Wed-1:2', 'Fri-2:3', 'Mon-2:5', 'Sat-2:9', 'Sun-2:10', 'Thu-2:5', 'Tue-2:4', 'Wed-2:8', 'Fri-3:8', 'Mon-3:2', 'Sat-3:5', 'Sun-3:9', 'Thu-3:5', 'Tue-3:2', 'Wed-3:3', 'Fri-4:1', 'Mon-4:1', 'Sat-4:1', 'Sun-4:5', 'Tue-4:3', 'Wed-4:2', 'Fri-5:1', 'Sun-5:3', 'Thu-5:1', 'Mon-6:1', 'Sat-6:3', 'Tue-6:1', 'Sun-7:1', 'Sun-8:1', 'Fri-10:1', 'Sat-10:1', 'Thu-10:1', 'Tue-10:1', 'Fri-11:3', 'Mon-11:1', 'Sat-11:1', 'Sun-11:1', 'Tue-11:3', 'Wed-11:3', 'Fri-12:2', 'Mon-12:1', 'Sun-12:2', 'Thu-12:6', 'Tue-12:3', 'Wed-12:2', 'Fri-13:2', 'Mon-13:1', 'Sat-13:3', 'Sun-13:2', 'Thu-13:1', 'Tue-13:2', 'Fri-14:1', 'Sat-14:2', 'Sun-14:1', 'Thu-14:1', 'Wed-14:1', 'Sat-15:1', 'Sun-15:1', 'Thu-15:1', 'Tue-15:1', 'Wed-15:1', 'Fri-16:1', 'Sat-16:2', 'Sun-16:3', 'Fri-17:1', 'Sat-17:4', 'Sun-17:4', 'Thu-17:1', 'Tue-17:3', 'Fri-18:1', 'Mon-18:2', 'Sat-18:3', 'Sun-18:4', 'Thu-18:1', 'Tue-18:2', 'Wed-18:1', 'Mon-19:5', 'Sat-19:2', 'Sun-19:6', 'Tue-19:1', 'Wed-19:2', 'Fri-20:1', 'Mon-20:3', 'Sat-20:6', 'Sun-20:7', 'Thu-20:1', 'Tue-20:2', 'Wed-20:6', 'Fri-21:2', 'Sat-21:4', 'Sun-21:5', 'Thu-21:4', 'Tue-21:1', 'Wed-21:1', 'Fri-22:2', 'Mon-22:4', 'Sat-22:4', 'Sun-22:4', 'Thu-22:1', 'Wed-22:1', 'Fri-23:5', 'Mon-23:3', 'Sat-23:1', 'Sun-23:3', 'Thu-23:6', 'Tue-23:4', 'Wed-23:4']",checkin
HwHvRU1o_tEGokWrjVBdSw,"['Fri-0:5', 'Mon-0:1', 'Sat-0:1', 'Sun-0:3', 'Tue-0:2', 'Wed-0:4', 'Fri-1:2', 'Sat-1:3', 'Sun-1:3', 'Thu-1:1', 'Tue-1:2', 'Wed-1:1', 'Mon-2:4', 'Sun-2:7', 'Thu-2:4', 'Tue-2:1', 'Fri-3:1', 'Wed-3:2', 'Sun-4:3', 'Thu-4:1', 'Tue-4:1', 'Fri-5:1', 'Tue-14:1', 'Wed-14:1', 'Fri-16:1', 'Mon-16:1', 'Sat-16:1', 'Sun-16:1', 'Thu-16:1', 'Wed-16:2', 'Fri-17:1', 'Sat-17:2', 'Thu-17:1', 'Tue-17:1', 'Sun-18:2', 'Thu-18:1', 'Tue-18:1', 'Mon-19:2', 'Sat-19:1', 'Sun-19:1', 'Tue-19:2', 'Mon-20:1', 'Sat-20:1', 'Sun-20:3', 'Tue-20:2', 'Wed-20:2', 'Fri-21:3', 'Mon-21:1', 'Sat-21:2', 'Sun-21:1', 'Thu-21:2', 'Tue-21:1', 'Fri-22:1', 'Mon-22:1', 'Sun-22:5', 'Wed-22:2', 'Fri-23:4', 'Sat-23:5', 'Sun-23:1', 'Thu-23:4', 'Wed-23:3']",checkin
T6ha3lAVg7mjr6GTnH9V-A,"['Fri-0:9', 'Mon-0:1', 'Sat-0:1', 'Sun-0:1', 'Thu-0:4', 'Tue-0:2', 'Wed-0:2', 'Fri-1:1', 'Sat-1:3', 'Sun-1:3', 'Thu-1:2', 'Wed-1:1', 'Fri-2:3', 'Sat-2:3', 'Sun-2:3', 'Thu-2:1', 'Tue-2:2', 'Wed-2:1', 'Fri-3:1', 'Mon-3:1', 'Sat-3:5', 'Sun-3:1', 'Thu-3:2', 'Tue-3:1', 'Wed-3:2', 'Fri-4:1', 'Sat-4:1', 'Sun-4:1', 'Thu-4:2', 'Tue-4:1', 'Wed-4:1', 'Sat-5:1', 'Sun-5:2', 'Thu-5:2', 'Mon-8:1', 'Wed-8:1', 'Sun-9:1', 'Mon-11:1', 'Thu-11:1', 'Tue-11:1', 'Fri-12:1', 'Mon-12:1', 'Tue-12:1', 'Wed-12:1', 'Fri-13:1', 'Thu-13:2', 'Tue-13:1', 'Mon-14:1', 'Tue-14:1', 'Wed-14:2', 'Sat-15:1', 'Sun-15:2', 'Thu-15:1', 'Tue-15:1', 'Wed-15:1', 'Fri-16:1', 'Mon-16:1', 'Sat-16:2', 'Wed-16:1', 'Sat-17:1', 'Thu-17:1', 'Wed-17:1', 'Sat-18:2', 'Thu-18:1', 'Tue-18:2', 'Wed-18:2', 'Mon-19:2', 'Sat-19:2', 'Sun-19:1', 'Thu-19:2', 'Fri-20:2', 'Mon-20:2', 'Sat-20:1', 'Thu-20:1', 'Wed-20:2', 'Mon-21:4', 'Sat-21:1', 'Thu-21:1', 'Tue-21:1', 'Wed-21:1', 'Fri-22:2', 'Mon-22:4', 'Sat-22:1', 'Sun-22:1', 'Thu-22:1', 'Tue-22:2', 'Wed-22:2', 'Fri-23:1', 'Mon-23:3', 'Sat-23:2', 'Sun-23:1', 'Thu-23:2', 'Tue-23:3', 'Wed-23:2']",checkin
z5y8FooP3QHp1r_AMoTDpg,"['Thu-4:1', 'Mon-14:1', 'Sun-14:1', 'Wed-14:2', 'Fri-16:1', 'Sat-16:1', 'Sun-16:1', 'Thu-16:1', 'Sun-18:1', 'Tue-19:1', 'Wed-19:3', 'Thu-22:1', 'Tue-22:1', 'Sat-23:1']",checkin
K-XOMPXxUOH68SmTgDJ0GA,"['Sat-1:1', 'Thu-2:2']",checkin
