business_id,user_id,date,text,likes,type
wjW6YN9s-iDq7l9PcUsPZw,c0Zt6d7diittjk2tGRJzUQ,2014-08-23,"Great comfort food, the BBQ Brisket as well as the fish and chips were great.",0,tip
GlU3S2Dek9ITkpj9FZQ51g,0l9V2VrhdWDgNR-7TpSAdg,2012-06-29,Great place for a quick lunch!,0,tip
1yjkuM180FSUxo__fR8WAw,0l9V2VrhdWDgNR-7TpSAdg,2012-04-14,If your in the mood for cheap dirty candles with a mix id bad 90's dance music and sports photos this is the righ spot for you!,1,tip
SpDSWxO4rLUCRAa3K6wC1Q,0l9V2VrhdWDgNR-7TpSAdg,2012-04-13,Always a fun place to watch the pens games!!,0,tip
Yej9s79KJG5r8_aDjJcVlQ,0l9V2VrhdWDgNR-7TpSAdg,2011-09-09,Yummy pizza!!,0,tip
XNWXyFgCGaAwvg9QML2Ypw,0l9V2VrhdWDgNR-7TpSAdg,2012-09-09,Yummm,0,tip
G32N8Tr2LyvHl4FnUTt5pg,0l9V2VrhdWDgNR-7TpSAdg,2012-06-30,Extensive menu!,0,tip
6nY8KnhX75RM9mppJryu5Q,7onIyxJxSkUOTq5Plmn9Pw,2016-11-16,"The entrance is on the south side of the restaurant, away from Route 910.",0,tip
C1gj-EqhSZ1BcCejDyV-fQ,7onIyxJxSkUOTq5Plmn9Pw,2017-01-17,"Text 'shake' to 876642 for a free small shake. Daily specials, too.",0,tip
2rcH1VUK3_aAA-tT82vWmg,UsmTxWbobLsI6WR1Db0W7A,2016-04-18,Best smoked Salmon sandwich of the larger chains. Lots of salmon and they don't skimp on the capers.,0,tip
oxb73l504iA68bWdHqymHQ,UsmTxWbobLsI6WR1Db0W7A,2011-12-17,Grits!,0,tip
z4KriCQPuPJnFr0NGgApbw,UsmTxWbobLsI6WR1Db0W7A,2011-10-06,"Some of the best braccole I ever had, sorry not as good as mom's!",0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2010-08-09,Uppity Jagoff IPA is on tap now as one of the brewmaster's choices. It's really a good IPA,0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2011-06-16,Mmmmmmmm west coast IPA I don't drink no stinkin PBR!,0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2011-08-03,Uppity jagoff IPA and a ballpark pretzel!,0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2011-08-10,House IPA and just enjoying the band Good Brother Earl.,0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2011-08-12,Remind Paul to kick out the Mullet Headed grease monkeys.,0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2011-10-05,"Rocktoberfest! Let's do a vegan burger on a pretzel roll, with German ketchup, saut ed onions, mushrooms and a Baltic porter! .",0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2011-10-30,Witch's Brew Pumpkin Ale!,0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2011-11-26,"All decorated for Xmas, West Coast iPA and ballpark pretzels. Oh Hell Ya!",0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2011-11-27,"Winter Wheat - orange, coriander, nutmeg and a subtle touch of cinnamon. Perfection!",0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2012-01-02,"To Josh and all the people at the Rock, awesome party on NYE, great food and the brews were as good as always. Great way to ring in '12!",0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2012-01-08,"Uppity Clique, er... Jagoff and steeler playoff football.",0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2012-01-31,"Brakeman's breakfast stout, made with Crazy Mocha coffee- it's like a little slice of Heaven!",0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2012-03-16,"Moved to the waterfront, FYI to the Yelp check in cop!",0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2012-03-25,"West Coast IPA, Ballpark Pretzels with Grey Poupon and the Penguins.",0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2012-03-27,"Celebrating national whiskey day with an IPA, West Coast style.",0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2012-04-11,Let's Go Pen!,0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2012-04-26,"Free ""Pittsburgh Craft Brew Week"" t shirts and free brew from four other breweries!",0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2012-05-22,Brews and Buccos - MUCK THE FETS,0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2013-01-16,Trying the Double Down IPA made with 5 hops and left to sit in the boiling barrel a little longer than normal. 10% alcohol by volume.,0,tip
ESzO3Av0b1_TzKOiqzbQYQ,UsmTxWbobLsI6WR1Db0W7A,2016-05-10,"Ordered fish tacos, not lettuce tacos, WHERE's THE FISH?",1,tip
WcemqOjIhZYnHP7p3l0FLQ,UsmTxWbobLsI6WR1Db0W7A,2016-12-30,"You would think that the roasted vegetable flatbread would come ""with"" vegetables, right? I mean when described on the menu, a variety of vegetables are mentioned, but when the disappointing offering was brought out, a single mushroom was on one slice and a balsamic onion chunk on another. That's really a roasted vegetable flatbread? Bar Louie, you always fail to impress. Epic failure in so many ways.",0,tip
WtO8eoYmrc2_8kuXanug2Q,UsmTxWbobLsI6WR1Db0W7A,2011-10-10,Good flatbread!,0,tip
PgdQrTSOX132EgNj8VPNlg,UsmTxWbobLsI6WR1Db0W7A,2011-08-08,"Happy Hippy quesadilla, black bean soup and a Mission Shipwrecked IPA!",0,tip
PgdQrTSOX132EgNj8VPNlg,UsmTxWbobLsI6WR1Db0W7A,2012-02-02,"Groundhog saw his shadow so there are two dollar happy hour drafts. Magic Hat Encore IPA, please!",0,tip
PgdQrTSOX132EgNj8VPNlg,UsmTxWbobLsI6WR1Db0W7A,2012-02-24,Loose cannon black IPA at the Mad Mex IPA week festival.,0,tip
PgdQrTSOX132EgNj8VPNlg,UsmTxWbobLsI6WR1Db0W7A,2012-03-03,Hell Town Insidious IPA - F&@ ING great IPA!,0,tip
PgdQrTSOX132EgNj8VPNlg,UsmTxWbobLsI6WR1Db0W7A,2012-03-22,"Sam Adams Latitude 48 IPA, chips N salsa, happy hippy quesadilla and more  Sam Adams Latitude 48 IPA.",0,tip
HGPZSKWtDYGmPaVzsgKceA,UsmTxWbobLsI6WR1Db0W7A,2011-03-25,Really delish soy green tea latte,0,tip
HGPZSKWtDYGmPaVzsgKceA,UsmTxWbobLsI6WR1Db0W7A,2011-03-25,"Amazing vegan burger, what makes it better is the fresh baked hamburger bun they put it on!",0,tip
HGPZSKWtDYGmPaVzsgKceA,UsmTxWbobLsI6WR1Db0W7A,2013-11-23,closed,0,tip
xZfPdAYeimiruXuGR4nSUA,UsmTxWbobLsI6WR1Db0W7A,2011-06-13,"Just wild about their bulk granola section, the low fat almond raisin and gingerbread granolas are delicious.",0,tip
xZfPdAYeimiruXuGR4nSUA,UsmTxWbobLsI6WR1Db0W7A,2011-11-26,And with that visit I got my carrot top badge... Yay me!,0,tip
xZfPdAYeimiruXuGR4nSUA,UsmTxWbobLsI6WR1Db0W7A,2013-07-01,Vegan jerky? Yes please!,0,tip
VABPuCg_LZtxnYnG2CVLNQ,UsmTxWbobLsI6WR1Db0W7A,2013-02-15,"Dear Warren Buffett, don't mess with my ketchup!",0,tip
ivugOYd-QcXVEfnm1OyqZA,UsmTxWbobLsI6WR1Db0W7A,2011-10-20,Place is still always packed! People in the south hills know a great slice when one's put in front of them.,0,tip
nlVjdQq9FzdQ3bfy-8y80g,UsmTxWbobLsI6WR1Db0W7A,2011-12-27,Best oatmeal pancakes in this Burgh,0,tip
pmePpiiObQzWZfgWV2POoQ,UsmTxWbobLsI6WR1Db0W7A,2012-04-06,Lunch,0,tip
1GaooxqCWHzulI2Ub3CXEw,UsmTxWbobLsI6WR1Db0W7A,2011-05-30,"For fellow vegans, mad Mex offers soy cheese, it kicks ass in the happy hippy.",0,tip
1GaooxqCWHzulI2Ub3CXEw,UsmTxWbobLsI6WR1Db0W7A,2011-07-21,Happy hippy with soy cheese!,0,tip
1GaooxqCWHzulI2Ub3CXEw,UsmTxWbobLsI6WR1Db0W7A,2011-11-12,Happy hippy burrito and Avery IPA,0,tip
1GaooxqCWHzulI2Ub3CXEw,UsmTxWbobLsI6WR1Db0W7A,2011-11-19,"The gobblerito is back, the Mad Mex thanksgiving burrito filled with all the traditional goodies.",0,tip
1GaooxqCWHzulI2Ub3CXEw,UsmTxWbobLsI6WR1Db0W7A,2011-11-19,Opening a second location in Philly. Way to go Big Burrito Group!,0,tip
1GaooxqCWHzulI2Ub3CXEw,UsmTxWbobLsI6WR1Db0W7A,2012-01-14,Happy Hippy quesadilla and a Blue Point  Hoptical Illusion IPA! LOVE THAT  NAME!,0,tip
1GaooxqCWHzulI2Ub3CXEw,UsmTxWbobLsI6WR1Db0W7A,2012-06-25,Big azz margaritas! Happy Summer!,0,tip
kGGsHP9mfcxtofiswy7ItQ,UsmTxWbobLsI6WR1Db0W7A,2012-01-05,Great bagels!,0,tip
kGGsHP9mfcxtofiswy7ItQ,UsmTxWbobLsI6WR1Db0W7A,2012-07-15,Me: is that REALLY all the bagels you have? Aren't you a bagel place?,0,tip
Ky0X7OLqSeBpvNNf0NjVcg,UsmTxWbobLsI6WR1Db0W7A,2010-12-01,"Love the Pasta Faggoli or as us Italians say ""pasta fazoo""",0,tip
h14GmWZ8rXum9fXF__wt3w,UsmTxWbobLsI6WR1Db0W7A,2011-06-21,A friend turned me on to the veggie sandwich and portobello wrap. I'm trying the wrap!,0,tip
h14GmWZ8rXum9fXF__wt3w,UsmTxWbobLsI6WR1Db0W7A,2011-06-24,"A little pre game martini, maybe an appetizer, then it's off to PNC Park.",0,tip
F9IJ3EddoyW89O0DFikPTQ,UsmTxWbobLsI6WR1Db0W7A,2013-06-20,"Try the ""everything focaccia"" topped with onion, garlic, roasted red peppers, spices and salt.",0,tip
1LUaZFVMEjodl1tbAGF3sQ,UsmTxWbobLsI6WR1Db0W7A,2011-06-15,California rolls!,0,tip
1LUaZFVMEjodl1tbAGF3sQ,UsmTxWbobLsI6WR1Db0W7A,2011-06-18,Earned my sushi badge with this visit!,0,tip
CipRVpM7YzsE-9U9wf2YNQ,UsmTxWbobLsI6WR1Db0W7A,2011-08-01,Two hearted IPA and grilled veggie flatbread.,0,tip
rJHMVTCjCHXfZ7AboUL5Qg,UsmTxWbobLsI6WR1Db0W7A,2011-06-14,Vegan garbage burger!,0,tip
5H1gvB-TB_sHWasXdS64Uw,UsmTxWbobLsI6WR1Db0W7A,2011-06-09,Great French roast!,0,tip
X_3O5pHSI-w-F5yMJOldlw,UsmTxWbobLsI6WR1Db0W7A,2010-12-11,"Jimmy Carter proclaimed this sandwich as too much fish for one man, it's good, it the fried oysters are still the best!",0,tip
2GDZzcl2Jdn8186EEOTrCg,UsmTxWbobLsI6WR1Db0W7A,2010-12-10,"Best eggplant I've ever had, the yellow curry is the great with it.",0,tip
wXNHLkDkh0HKGJeYVnpafQ,UsmTxWbobLsI6WR1Db0W7A,2012-04-16,Snowbird is back and bitching already,0,tip
pHDLRIG2Xu1_1mkGAbyEmw,UsmTxWbobLsI6WR1Db0W7A,2014-04-12,"I've had great meals at both the Harris Grill as well as its sister restaurant, the Shiloh Grill.",0,tip
WWYFK5rTkQZMOBaRFP51Xg,UsmTxWbobLsI6WR1Db0W7A,2014-03-01,"Typical mill hunky shot and beer Stillers, Piarts, and Pens sports bar",0,tip
ejaUQ1hYo7Q7xCL1HdPINw,UsmTxWbobLsI6WR1Db0W7A,2011-06-04,"Mmmmmmm, Thunder God IPA!",0,tip
ejaUQ1hYo7Q7xCL1HdPINw,UsmTxWbobLsI6WR1Db0W7A,2011-06-13,Polenta with roasted tomato sauce... Mmmmmmmmm,0,tip
ejaUQ1hYo7Q7xCL1HdPINw,UsmTxWbobLsI6WR1Db0W7A,2011-06-15,Dinner on the patio.,0,tip
ejaUQ1hYo7Q7xCL1HdPINw,UsmTxWbobLsI6WR1Db0W7A,2011-06-24,A little post game victory night cap after the Bucs Beat the BoSox. Thindergod IPA's all around bar keep!,0,tip
ejaUQ1hYo7Q7xCL1HdPINw,UsmTxWbobLsI6WR1Db0W7A,2011-06-29,"Just a salad, hold the oil!",0,tip
ejaUQ1hYo7Q7xCL1HdPINw,UsmTxWbobLsI6WR1Db0W7A,2011-11-22,No Mr Mullet? The drive by Duke not seated on his throne with queen B at his side?,0,tip
ejaUQ1hYo7Q7xCL1HdPINw,UsmTxWbobLsI6WR1Db0W7A,2011-11-23,Three growlers of Pius Monk Dunkle and a sixer of Thunder God IPA for the feast.,0,tip
ejaUQ1hYo7Q7xCL1HdPINw,UsmTxWbobLsI6WR1Db0W7A,2012-03-31,Belgian IPA,0,tip
ejaUQ1hYo7Q7xCL1HdPINw,UsmTxWbobLsI6WR1Db0W7A,2012-03-31,No Flop? Not even a Flip?,0,tip
ejaUQ1hYo7Q7xCL1HdPINw,UsmTxWbobLsI6WR1Db0W7A,2012-05-21,Mmmmmmm polenta!,0,tip
hDD6-yk1yuuRIvfdtHsISg,UsmTxWbobLsI6WR1Db0W7A,2011-03-25,Freshest sashimi in the Burgh!,0,tip
aDHD7nASfqiQBB6YXy2aGA,UsmTxWbobLsI6WR1Db0W7A,2011-08-02,Took a half dozen home for grilled veggies sammies!,0,tip
8t8pZI5SAlYhd6UEIkAcSg,UsmTxWbobLsI6WR1Db0W7A,2010-12-05,Get the chili and grilled cheese!,0,tip
yPcAdikNrXEsfbHNBQUjkQ,UsmTxWbobLsI6WR1Db0W7A,2011-07-03,Great vegan brunch!,0,tip
66Y5ExfpgdEFIDqXSQeyiQ,UsmTxWbobLsI6WR1Db0W7A,2011-12-09,Gift card,0,tip
hsDkxhc-_YYsVqAeQBJJjg,UsmTxWbobLsI6WR1Db0W7A,2014-03-01,Guy Fieri blew it on this S&/@ hole,0,tip
sgeH1aWYynK1BQiouCTMtw,UsmTxWbobLsI6WR1Db0W7A,2011-10-02,Best hotcakes on the Mount.,0,tip
BfIcrMq0Me0D7BBSYij7Fg,UsmTxWbobLsI6WR1Db0W7A,2014-05-11,Do yourself a favor and go to Cesstone's on Virginia Ave for better ice cream.,0,tip
lpxj6LFir23Ds6swW8a6fg,UsmTxWbobLsI6WR1Db0W7A,2011-10-11,Martini!,0,tip
2To5KDQepjSUpdA5oPPRog,UsmTxWbobLsI6WR1Db0W7A,2014-05-11,"My mother, the soft serve ice cream expert loves their Ice cream. She loves the fact they put a tiny marshmallow in the bottom of the waffle cone to prevent ""drippage"", and it's a lot of Ice cream for 3 bucks.",0,tip
7l-CCyNnvT86GMR5EtYjog,UsmTxWbobLsI6WR1Db0W7A,2011-06-15,"The portobello, roasted red peppers and grilled eggplant on foccocia is brilliant.",0,tip
7l-CCyNnvT86GMR5EtYjog,UsmTxWbobLsI6WR1Db0W7A,2011-07-30,Grilled eggplant and roasted red pepper panini and a frosty flower power IPA. B,0,tip
7l-CCyNnvT86GMR5EtYjog,UsmTxWbobLsI6WR1Db0W7A,2013-06-23,"Try the hummus, tahini and lime!",0,tip
7l-CCyNnvT86GMR5EtYjog,UsmTxWbobLsI6WR1Db0W7A,2014-04-12,Rachael is the best bartender!,0,tip
7l-CCyNnvT86GMR5EtYjog,UsmTxWbobLsI6WR1Db0W7A,2014-05-26,Best food on the Mount!,0,tip
7l-CCyNnvT86GMR5EtYjog,UsmTxWbobLsI6WR1Db0W7A,2014-05-29,A hipster joint in the stuffy South Hills,0,tip
SvCjBtbN1cKElDKPTw9dOA,UsmTxWbobLsI6WR1Db0W7A,2011-06-15,A martini with a view,0,tip
eU_713ec6fTGNO4BegRaww,UsmTxWbobLsI6WR1Db0W7A,2012-07-26,Needed a fix.,0,tip
eU_713ec6fTGNO4BegRaww,UsmTxWbobLsI6WR1Db0W7A,2013-05-13,Whole wheat pasta available on request.,0,tip
eU_713ec6fTGNO4BegRaww,UsmTxWbobLsI6WR1Db0W7A,2014-07-10,"Having a hard time fathoming 1 star ratings for La Tav. Great food, service and atmosphere. Perhaps a vendetta with owner, or associate? Calling out the 1 star assigners.",1,tip
o5rtJcyJ6xje1PFj_rhRTA,UsmTxWbobLsI6WR1Db0W7A,2015-01-05,CLOSED! Reopening as the Golden Garden,0,tip
o5rtJcyJ6xje1PFj_rhRTA,UsmTxWbobLsI6WR1Db0W7A,2010-11-14,Quite possibly the worst Chinese food I've ever eaten. Once my chicken tasted like ammonia. This place is bad!,0,tip
kKFUNcLklJ54zZNUk-7yjQ,UsmTxWbobLsI6WR1Db0W7A,2013-08-28,Closing Thursday August 29th.,0,tip
gHngt6zpP683GKe1i23LUg,UsmTxWbobLsI6WR1Db0W7A,2011-07-26,Dinner and U2,0,tip
gHngt6zpP683GKe1i23LUg,UsmTxWbobLsI6WR1Db0W7A,2011-12-04,Brunch and beat the Bengals!,0,tip
gHngt6zpP683GKe1i23LUg,UsmTxWbobLsI6WR1Db0W7A,2012-01-08,Brunch n at,0,tip
gHngt6zpP683GKe1i23LUg,UsmTxWbobLsI6WR1Db0W7A,2017-01-15,"Had brunch today and it was abysmal. Cold food, eggs were tough and mealy. Took almost twenty minutes to get smoked salmon replaced at the buffet. Coffee service was slow. Plates on the buffet were filthy, wet, made for an unappetizing meal.",1,tip
F-lfG2IBiICdSxoHYmi-Vg,UsmTxWbobLsI6WR1Db0W7A,2012-01-03,Just heard the owner of the Common Plea will be adding Ornish friendly items to the menu!,0,tip
1FDhJNAuPXRGbMi9x0muGA,UsmTxWbobLsI6WR1Db0W7A,2010-08-28,"Whomever thought of putting fried shrimp on a burger with Cajun mayonnaise, THANK YOU!!!",0,tip
uXft-y53ujmlAt0SH-5KYg,UsmTxWbobLsI6WR1Db0W7A,2011-08-16,"Greek salad, no feta!",0,tip
MsFj3NTvmhYNYS8Ef8HwFA,UsmTxWbobLsI6WR1Db0W7A,2011-07-09,A greasemonkey hang out if I ever saw one.,0,tip
9tp082Mk5-Ux3x3YYjlyKg,UsmTxWbobLsI6WR1Db0W7A,2012-03-16,A special check in for the new official Yelp check in policeman!,0,tip
aHVhlCvmlNnnPf-LgclNNA,UsmTxWbobLsI6WR1Db0W7A,2015-01-12,This location in now closed,0,tip
1mOL0ZVy622lo7hc0f1vXQ,UsmTxWbobLsI6WR1Db0W7A,2016-01-24,"Come pick your pizza up, no delivery!",0,tip
1mOL0ZVy622lo7hc0f1vXQ,UsmTxWbobLsI6WR1Db0W7A,2010-08-15,"Ok pizza, small, square cuts. Sauce is more sour than most.",0,tip
zhwqX2uk3XF_fwtwLj397A,UsmTxWbobLsI6WR1Db0W7A,2010-12-06,The people of Cleveland have lost a truly great eatery in a majestic old building. I loved that Rock Botto,0,tip
LQFmktF43j2NPncKdNd9mg,UsmTxWbobLsI6WR1Db0W7A,2010-10-09,"Now these are sandwiches! I had the Cuban, it was sensational!",0,tip
goar7zF4G0LdsQ1Y4KS3Iw,UsmTxWbobLsI6WR1Db0W7A,2011-10-26,Baked beans to go!,0,tip
goar7zF4G0LdsQ1Y4KS3Iw,UsmTxWbobLsI6WR1Db0W7A,2011-11-16,Still open!,0,tip
goar7zF4G0LdsQ1Y4KS3Iw,UsmTxWbobLsI6WR1Db0W7A,2011-11-27,Damn last day.,0,tip
goar7zF4G0LdsQ1Y4KS3Iw,UsmTxWbobLsI6WR1Db0W7A,2012-04-07,"Best beans on the planet, and finally opened again! Welcome back!",0,tip
goar7zF4G0LdsQ1Y4KS3Iw,UsmTxWbobLsI6WR1Db0W7A,2012-04-20,"Three pounds of beans please, yeah it's expensive but if I'm showing up for a tailgating for the Bucs, I'm bringing the best!",0,tip
aY8xiGLpTjIkz6FAJbCy7A,UsmTxWbobLsI6WR1Db0W7A,2011-07-20,Vegggyro!,0,tip
aY8xiGLpTjIkz6FAJbCy7A,UsmTxWbobLsI6WR1Db0W7A,2012-01-04,Meatless stroganoff and an east end big hop IPA. Loving the East End!,0,tip
aY8xiGLpTjIkz6FAJbCy7A,UsmTxWbobLsI6WR1Db0W7A,2012-01-04,They took the vegan gyro off the menu...BOOOOOOOO!,0,tip
4CXnWcTTgwBkkcQT6_6ppA,UsmTxWbobLsI6WR1Db0W7A,2011-07-09,Stone IPA on draft mmmmmmmmm,0,tip
mZYKqiK-9fzifbFbeEbP1w,UsmTxWbobLsI6WR1Db0W7A,2011-06-25,A pre-game martini and let's go Bucs!,0,tip
H_8tda1KzcDk0McgJ8_isw,UsmTxWbobLsI6WR1Db0W7A,2010-11-30,closed,0,tip
AIbCGVTv_oPE3S957E47Lg,UsmTxWbobLsI6WR1Db0W7A,2012-12-11,Gift cards for work,0,tip
WE7UsbkilPeI8nw9ODnD-g,UsmTxWbobLsI6WR1Db0W7A,2011-06-24,"You get funny looks when you ask for a primanti bros sandwich with just slaw, fries, and tomato, no meat or cheese.",1,tip
wcA-pfNAmxRJC9N2IcJX3w,UsmTxWbobLsI6WR1Db0W7A,2011-08-16,"Cool little cafe, I didn't know even existed.",0,tip
GghMYcxRa-idHDb6kqP4BA,UsmTxWbobLsI6WR1Db0W7A,2013-04-06,The hummus platter is pretty damn good.,0,tip
XT16NlJ97M6pFKtN_SOQKQ,UsmTxWbobLsI6WR1Db0W7A,2010-10-29,closed,0,tip
XT16NlJ97M6pFKtN_SOQKQ,UsmTxWbobLsI6WR1Db0W7A,2010-11-11,closed,0,tip
XT16NlJ97M6pFKtN_SOQKQ,UsmTxWbobLsI6WR1Db0W7A,2010-11-22,"Closed , replaced with ""Oscars"" a Hollywood themed eatery. This is the fifth place to occupy this corner. Still miss cap city diner!",0,tip
XT16NlJ97M6pFKtN_SOQKQ,UsmTxWbobLsI6WR1Db0W7A,2012-11-01,Closed over three years ago,0,tip
-HgbBv9Yjqv735F9fwCZNg,UsmTxWbobLsI6WR1Db0W7A,2010-08-11,"Best quesadilla at the Waterfront, chicken, bacon, cheese, great guacamole. It's a winner.",0,tip
keJGpYownJ-j2zQJ5huvqg,UsmTxWbobLsI6WR1Db0W7A,2010-08-11,Good wings,0,tip
0dRqzEG9-2QNnvJtdpdDZw,UsmTxWbobLsI6WR1Db0W7A,2012-01-25,Your infatuation with me is bordering on psychotic behavior. Hah!  Have a bagel mullet man.,0,tip
nfJHNu_AQXptaTQIHjpAoQ,UsmTxWbobLsI6WR1Db0W7A,2011-12-09,Gift card,0,tip
EZldFGSWB9L4syoY-b8-uA,UsmTxWbobLsI6WR1Db0W7A,2010-08-18,"Go elsewhere, there are better burgers all over Pittsburgh.",0,tip
Lyn5sYu1rfxdmntbaOoZJg,UsmTxWbobLsI6WR1Db0W7A,2010-08-11,"Get the crabcake burger at The Wheelhouse, crabcakes as big as a hubcap with three kinds of fries on the side.",0,tip
Lyn5sYu1rfxdmntbaOoZJg,UsmTxWbobLsI6WR1Db0W7A,2011-06-30,Startin' off the long forth weekend at the drum bar soaking my liver in Russian vodka!,0,tip
Lyn5sYu1rfxdmntbaOoZJg,UsmTxWbobLsI6WR1Db0W7A,2011-10-06,Great place for insomnia...,0,tip
Lyn5sYu1rfxdmntbaOoZJg,UsmTxWbobLsI6WR1Db0W7A,2011-11-06,Pre game blackjack,0,tip
Lyn5sYu1rfxdmntbaOoZJg,UsmTxWbobLsI6WR1Db0W7A,2012-01-08,Can't sleep ..... WINNING!,0,tip
Lyn5sYu1rfxdmntbaOoZJg,UsmTxWbobLsI6WR1Db0W7A,2013-09-06,Party on the Pier,0,tip
Bf-yMQiSmDZyqfGyFKQ0bA,UsmTxWbobLsI6WR1Db0W7A,2011-12-07,Victory Yakima Glory Black IPA .... Whoa I died and went to heaven. Food? Meh.,0,tip
Bf-yMQiSmDZyqfGyFKQ0bA,UsmTxWbobLsI6WR1Db0W7A,2012-02-08,Ok I said I'd never be back but they have the Renegade Black IPA from the Church Brew Works! Never say never again!,0,tip
Bf-yMQiSmDZyqfGyFKQ0bA,UsmTxWbobLsI6WR1Db0W7A,2016-02-29,"Just needed some fish tacos, and these are some of the best around.",0,tip
Bf-yMQiSmDZyqfGyFKQ0bA,UsmTxWbobLsI6WR1Db0W7A,2016-03-01,You must try the classic cocktails. I thoroughly enjoy the old fashioned. Take a break from your usual and try a classic cocktail on the menu.,0,tip
QzoHxxiHH1HDOATbMK4odw,UsmTxWbobLsI6WR1Db0W7A,2013-02-18,"They made the pharmacy huge, still slower than molasses is December.",0,tip
QzoHxxiHH1HDOATbMK4odw,UsmTxWbobLsI6WR1Db0W7A,2011-10-21,Have some cheese with that WHINE!  Oh no wine here either!,0,tip
jqBUVAWJRJ6QIGXVuhdVvw,UsmTxWbobLsI6WR1Db0W7A,2011-07-06,"Just popped in for an IPA, ate here in the past, pretty nasty, stop by for a brew though and enjoy the patio.",0,tip
X-aqEYlXcWQj0fp6aGDP8A,UsmTxWbobLsI6WR1Db0W7A,2010-12-07,One of the better creme br l e I've had in pittsburgh,0,tip
-Ewxv_Wc1uQzJQQBeQJWyA,UsmTxWbobLsI6WR1Db0W7A,2010-12-02,"All I wanted was a yogurt parfait and they didn't even get that right. I got a vanilla shake, and no straw.",0,tip
vu8N7IKK8HC0a0omYvtPpQ,UsmTxWbobLsI6WR1Db0W7A,2012-03-12,I just got FIVE free pretzels for using my YELP deal. 10 soft warm pretzels for four bucks!,0,tip
vu8N7IKK8HC0a0omYvtPpQ,UsmTxWbobLsI6WR1Db0W7A,2011-11-19,"They have a YELP check in special, buy five pretzels get five free. NICE!",0,tip
aSDQk0wjskLdQRFg2TBt_A,UsmTxWbobLsI6WR1Db0W7A,2011-10-25,Egg white omelet with peppers and onions! Try it,0,tip
qWMGMCPQoyRq7NpQ78ntmg,UsmTxWbobLsI6WR1Db0W7A,2015-05-21,They now have wifi,0,tip
qWMGMCPQoyRq7NpQ78ntmg,UsmTxWbobLsI6WR1Db0W7A,2016-10-13,Best coffee house on the Mount.,0,tip
575BoZY8tDPcfSRcdsUNLw,UsmTxWbobLsI6WR1Db0W7A,2011-06-10,"The place is always busy, 24/7, try getting a table after Sunday services or after last call on Friday and Saturday.",0,tip
_toz5ca6UeEMm-ScLakofg,UsmTxWbobLsI6WR1Db0W7A,2011-10-02,Sixer of Ithaca brewing company's finest.,0,tip
_toz5ca6UeEMm-ScLakofg,UsmTxWbobLsI6WR1Db0W7A,2012-03-19,Veggie dog,0,tip
_AKdBFzkl7GY-daxUCCbVA,UsmTxWbobLsI6WR1Db0W7A,2011-05-02,Larger and nicer than the Waterfront location.,0,tip
69RyJsThRTlyuyVbMexYDw,UsmTxWbobLsI6WR1Db0W7A,2010-08-28,closed,0,tip
93otbGHE0s0m-lU1osvg9w,UsmTxWbobLsI6WR1Db0W7A,2011-06-25,Post Bucco victory celebration over the Redsox. Go Bucs!,0,tip
93otbGHE0s0m-lU1osvg9w,UsmTxWbobLsI6WR1Db0W7A,2011-07-23,Mmmmmmm Wiley's IPA,0,tip
93otbGHE0s0m-lU1osvg9w,UsmTxWbobLsI6WR1Db0W7A,2012-04-14,Here for hockey and Uncle Wiley's IPA,0,tip
1nlWzyHiSXXFVC0ISKjryw,UsmTxWbobLsI6WR1Db0W7A,2011-10-18,Smoothie,0,tip
