review_id,user_id,date,useful,text,cool,stars,business_id,type,funny
6cdeSaDrV4MKcQulhXvYzw,FCzzkuhMrQ-pWYDA_fPmkg,2011-06-08,0,"Sehr lecker, auch wenn nicht ganz so g nstig. Muss man aber unbedingt probiert haben!",0,5,3GZ4bsAp15Cn75ZaiLZNOw,review,0
CilWQb5r6IbPxlRL5gvWUQ,euCk76JWco3WRWdFcLvGcg,2012-06-06,1,"Sehr ansprechend gestaltetes Restaurant mit Gem tlichkeitsfaktor. 
Speisen und Auswahl ist gut und wirklich lecker. Die Vielfalt in den Gerichte ist auch zu schmecken und optisch zu unterscheiden. Also nicht etwas  hliches mit einem anderen Namen.
Das Personal ist freundlich und nimmt sich Zeit. Auch die Wartezeit auf das Essen ist gut kalkuliert. 
Einziges Manko ist die Bezahlung per Kreditkarte, was leider nicht geht.
Heutzutage sollte Zahlung per Karte in solchen Restaurants m glich sein.",0,4,3GZ4bsAp15Cn75ZaiLZNOw,review,0
m4wkMbHamju1TbMcdebfiw,XhSbFWnYelYVvDo4AZ3GIw,2014-11-24,1,"Ich bin das Risiko eingegangen und habe meine Lieblingsmahlzeit vom Thail nder mit einer  hnlichen Zusammenstellung bei diesem Restaurant probiert.

Meine Bestellung: 
Rote Curry So e mit Rind, Gem sekombination des Hauses und Reis als Beilage. 

Kostenfaktor: 13,50   - ein hoher preis f r den ersten Eindruck der Menge des Gerichts. Jedoch ist der Preis bei meinem lieblings Thai fast der gleiche.

Nach dem Essen kann ich sagen, dass ich normal bis gut ges ttigt war. Also ist die Menge ausreichend.
Positiv  berrascht war ich vom Chilli, den ich mir extra dazu bestellt hatte. Gute Sch rfe ohne Beigeschmack wie z.B. beim Sambal Olek oder  hnliche scharfe So en, die man bei Asiaten aus dem Spender bekommt.

An sich war das Essen gut, jedoch kommt die So e und somit das ganze Gericht nicht ganz an die f nf Sterne vom ""Thai Garden"" in Schorndorf (20 min. von Waiblingen).

Als Variante ganz gut aber nicht das Beste f r schleckige Feinschmecker der Asiatischen K che.

p.s.: Schick eingerichtetes Restaurant.",0,3,3GZ4bsAp15Cn75ZaiLZNOw,review,0
25ggBH5ghfErlNCA-tjGrQ,_4nl1_JNiWj8PU2auSOrqA,2016-06-05,0,My favorite carribean Restuarant in Phoenix. Ms Martha always holds it down with the food. Pricey but definitely worth it with the generous portions. Patty & coco bread are a nice start if you're unsure of what to get. Jerk wings and ribs are to die for!! I'm here like once a week and I've yet to be disappointed!,0,5,7s8ripk5sBM4psK_Za5GyQ,review,0
pLJsgn_NxWAGHvuxNhXYKQ,BLgGAlmOC3dPVYWJngor1w,2014-02-02,3,"So delighted to find a Caribbean grocery store and kitchen in the West valley. I came across an ad for this place a few days ago at my hairdresser and went to try it today. I was like a kid going up and down the aisles, putting hard to find items like salt fish, sorrel, kola champagne, jerk seasoning, plantain chips and ovaltine biscuits into my basket. It was such a treat to find Caribbean groceries that I had to order online before I knew of Caribbean Market Place. It is a small store but take your time going through...I was surpised at the selection.

After chatting with the lady who rang me up, I learned that the Caribbean Market Place grocery store has been there for 6 years, but they recently opened the kitchen which is adjacent. There are a couple of tables inside and outside, but we opted for an order to go. A generous plate of curry chicken, rice and peas and plantains was $10, oxtail stew with the same sides was $13. VERY good meal! My curry chicken was enough for lunch and dinner...my Dad enjoyed his oxtail with plantains.

We will definitely be back!",1,5,7s8ripk5sBM4psK_Za5GyQ,review,0
jzL0YdBjCxc3gKIMOIvYDQ,82U9pO_R8SVu6VhPz1RljA,2015-11-20,0,"Okay, so for the past 10 years I've been craving...longing for patties and let me tell you it was well worth the wait! I am in love! The service and food are superb! When I pulled up, the aroma of goodness smacked me in the face, oooooh my goodness! I can't wait to return!",0,5,7s8ripk5sBM4psK_Za5GyQ,review,0
7aITeLDD8pZhlSKfDpxfmA,U0q_U6fw1_cp7rXRQf6-zA,2016-07-24,0,"My absolute favorite Caribbean restaurant. Miss Martha and her crew are so lovely and  welcoming. The food is superb and large portions for a great price. Bring your appetite and your patience, as great food is not made fast. We had a group of five and were in and out within 1 1/2 hours. You can call ahead and they will reserve space for you or you can always get takeout.

They have a wonderful market next door with lots of different spices and goodies. Miss Gloria is always available if you have any questions.

I love bringing visitors from out of town to eat here!",0,5,7s8ripk5sBM4psK_Za5GyQ,review,0
I4R6Guu-agTeAsVIv453dA,LFROYWpXtMU_f5nQtVkUYQ,2015-03-21,0,Best JA food in the valley. Great hot food at the restaurant and lots of goodies in the grocery. Friendly vibe and good music.,0,5,7s8ripk5sBM4psK_Za5GyQ,review,0
wNszW2oNgxzun9_JBTqlDg,E335NnAx9IzW7AU99-t_Cg,2016-04-05,0,"I went in on a Saturday afternoon for the first time and as soon as I walked in the door there was a line. I took that as a good sign because the food must be real good if people are willing to wait. I ended up waiting more than 15 - 20 minutes by the time my order was taken; which was okay because I wasn't in a rush. I was just happy to finally get my hands on some Jamaican food again being that it's so scarce out here. I ordered a plate of oxtails, rice and peas with plantains. First thing that surprised me was the price, $15 for the plate and a bottled drink was $2.25. But, I didn't worry about that since I was hungry and looking forward to eating some real food. Well, by the time I sat down to eat it was a bit underwhelming. Being that I'm originally from Brooklyn, NY I have had many plates of Jamaican food in my lifetime and this one just didn't quite cut it for me. The portion size was good, but it just wasn't as tasty as the previous reviews made it out to seem. It's possible that this was just an off day so I may go back and try one of their other dishes.",0,3,7s8ripk5sBM4psK_Za5GyQ,review,0
ikrMu0obRzxAHalAtPqDyw,qeIG7Vyj0F2y7Yi7QT5KpQ,2015-10-04,0,"The food is AMAZING!!!!!!!!!! Five star restaurant plating, flavors and colors!!! I enjoy myself every time. This is a hidden gem of Phoenix. It's a must try don't be discouraged/intimidated by the neighborhood. The staff is friendly and the chef is TALENTED and ready to show off his skills!!!! Delicious!!!",0,5,7s8ripk5sBM4psK_Za5GyQ,review,0
D9MqOI6-Mw5wwWk2xY73nA,n1E6MMYzkuXCrf4duRvAyQ,2016-08-14,0,my favorite Caribbean eatery. ive eaten here several times and food is consistently good. only downside are the prices i feel the price points are $1-5 too high and im basing this on the prices in new york  which is odd since owners are paying double and triple the rents of Arizona.,0,4,7s8ripk5sBM4psK_Za5GyQ,review,0
kGDIe4-oWdI8R44AQOro5w,cn4Cfg6YepW4zmiFX0h74w,2016-03-04,1,I absolutely love their food! The people that work there are so polite & very welcoming. I'd recommend this restaurant to anyone.,0,5,7s8ripk5sBM4psK_Za5GyQ,review,0
txtaEZvmNU4FFO1WUyZAAA,X5T45QxyLjnuXohkvE3Rfw,2015-01-21,0,"Lo and behold, all this time I've been spelling Caribbean wrong.  No wonder I can never find it!  It's 1 R and 2 B's.  1 R and 2 B's.  1 R and 2 B's.  Okay - 

If you find yourself straying westward one afternoon, stop for lunch at the Caribbean Marketplace on 44th Av & W Northern.  The restaurant is expanding to include more dining space.  I am rooting for it's success.  With expansion, I'm hoping to see more organization and a better use of the displays. 

Overall friendly atmosphere; nice ambiance in the restaurant with music to keep rhythm to.  I'm fond of the tall wood tables and chairs.  They add class to the cheap looking tile floor.  The grill outside was hot, but empty so I presume they only grill upon order. 

The grocery store is small with a few packed aisles.  I saw a bit of everything.  If you need something - ask.  Numerous folks came through to pick up one or two things or just out of curiosity, so this spot is pulling in a good crowd. 

Meanwhile, back in the restaurant, I was happy to have a tall serving of homemade sorrel.  Oh yes, yes, that takes me back....Prepared to wait for the snapper (made to order) I also enjoyed a veggie patty of corn, carrots, and cabbage.  It was the classic veggie patty that I remembered from my other life.  

What I wasn't happy about was the lack of green vegetation on the menu.  Oxtails, chicken, goat, patties (beef, chicken, veggie), coco bread, plantains (way too oily!), rices & peas, pasta salad, and potato salad were readily available.  Where were the greens, callaloo, okra?

Nonetheless, my order of snapper was beautifully prepared with bell peppers and onions.  Yummy.  The cook allowed the veggies to flavor the dish and did not rely on a heavy hand of salt.  I will def come to the Caribbean (1 R, 2 B's) Marketplace again and I do recommend that you stop by too.  

Call ahead 623-930-5258 to see what else the cook can prepare.",0,4,7s8ripk5sBM4psK_Za5GyQ,review,0
dgWzItEqddl9CUZCq4hIAQ,F78tJHr0qW6FsYBtWMmLpA,2014-08-07,4,"If you hail from the Caribbean as I am and you're looking to stock up on any kind of item from back home that'll make you nostalgic, then this is the place for you.

Let me know start, the place is located in a small strip mall and wasn't hard to find with my GPS.  The sign outside was large enough to see from far.  
Parking is more than generous.  The outside of the establishment is clean.  

As you enter, I was greeted by the friendly employees.  On the left is the grocery side and on the right is the restaurant side with some tables and chairs for eating.

On this particular visit, we found everything we were looking for that couldn't be found at any local grocery store, Walmart, or Target.  We picked up curry and saffron powder, cooking butter, a soft drink called 'Solo', poulourie mix, and a jar of mango chutney all produced in our homeland - Trinidad and all reasonably priced may I add!

While we were there, we figured we'd grab a bite to eat so I ordered the regular curry goat which comes with 2 sides so I chose the rice and beans along with the fried plantains which was very tasty and served hot!  Thankfully the curry goat wasn't too spicy.  The regular is $`13 and was enough for two or maybe if you leave any leftovers, it can go for dinner tonight but I consumed it all.
One of the food items we came for was roti but they were out but will be retuning in a couple days for it....it's a must have!

We were really pleased to have found this place through the internet and Yelp and seeing as they carry many of the products that are so hard to find in our local neighborhood markets and groceries, we will definitely be returning, not just for that roti, but for many other grocery items!",4,5,7s8ripk5sBM4psK_Za5GyQ,review,2
bJTZNht3CCBqn4NukgMlBg,tUcwLiqzpw2uA8A1_U2C5A,2015-09-13,0,"Regular customers in the market section for grocery items since this store first opened for business. We  decided to feed our faces, we ordered the curry goat, stewed chicken and oxtail. The food was finger licking good. ""Di food irie mon""",0,5,7s8ripk5sBM4psK_Za5GyQ,review,0
-SP8RNUZ8bddyCSC3bRwjg,xJjDD5mXX49_OQ-Kh81vxg,2016-03-12,1,Great food I was looking for a place to have Caribbean food that was not very spicy ad have indigestion all night. This place was perfect. I like the clean bathrooms as well as restaurant. There is every kind of Caribbean sodas and my food was hot and didn't take long to get my food. will return again soon.,0,4,7s8ripk5sBM4psK_Za5GyQ,review,0
CBDEYSA_WJsQKrgpVsdH6w,0w9Ive5mN49pChNZHVGqmg,2014-11-12,0,"Brown stew chicken was MWAH! Wanted to kiss the cook, but that would be innapropriate ;)  I went late at night so I wasn't expecting the food to be fresh but it was flavorful, the sauce was rich and the sides were sweet in contrast to the fire of the spices.  Nice array of west indian spices and seasonings in the store as well.  Will be back!",2,5,7s8ripk5sBM4psK_Za5GyQ,review,0
2-dcbnuDP7u1Q2rx6TW4Ng,L2_9ZZFPxoVe2utX6IiqCg,2016-06-04,0,"I love the food here. I live 30 mi away but I try to go every week. Authentic food made fresh. You can eat in or get in to go. Jerk chicken, jerk ribs, curry goat, oxtails, patties (beef, chicken and veggie) and much more. Their prices are reasonable.",0,5,7s8ripk5sBM4psK_Za5GyQ,review,0
cWECzREW96i_G9CCSM22xA,tb4F3oV_40oWMayajMARFg,2010-03-20,1,"Auch wenn ich als Nordlicht im Schwabenl ndle f r meine Meinung sicherlich bel chelt werde, m chte ich trotzdem sagen, dass ich hier die absolut besten Maultaschen nebst Kartoffelsalat gegessen habe!!!


 Wenn man, wie ich, schon so einige Maultaschen angetestet hat, wei  man, dass dies die Adresse No. 1 ist!


 Das Preis-Leistungs-Verh ltnis ist nicht zu toppen und der Genuss ist garantiert.


 Viel Spa  beim Ausprobieren und Gr  e aus Hamburg... ;o)",1,5,FLXKpUHkwcXWFxu2EB-YHQ,review,0
7BCnn3aLM-9wAq3TcDMb2A,8MYC-vy_Re2kHhfd8RWM-A,2011-11-05,0,Die Besten Maultaschen im ganzen Kreis.,0,5,FLXKpUHkwcXWFxu2EB-YHQ,review,0
RfMZn37p7IucdvrFsDHvOQ,udbCZkAiPHNdSuARojWy2w,2006-07-13,0,"Ich muss an dieser Stelle einem Qyper energisch widersprechen, der meinte, die besten Maultaschen g be es in einem hier nicht genannt sein sollenden Restaurant. Die allerbesten von W rttemberg (gibt es  berhaupt anderswo welche?) gibt's n mlich im Maultaschenh usle, das im Netz ansonsten durch Nichtpr senz auff llt. Von au en ein unscheinbarer kleiner Laden, l sst es auch innen nicht vermuten, dass es hier  berhaupt was Genie bares gibt: Es wirkt eher wie eine sch bige kleine Imbissbude. ABER: wer einmal in eine Maultasche dieses Ladens gebissen hat, wird keine anderen Maultaschen mehr m gen. Das Rezept (wie auch der Laden) scheint von Generation zu Generation weitergegeben worden zu sein, und an beidem hat sich seit Anbeginn der Zeit nichts ge ndert. In ersterem Fall ist das auch gut so. Auch der Kartoffelsalat hat Weltniveau. Tipp: Wenn die Maultaschen gerade frisch aus dem Ofen kommen, einfach ein oder zwei (oder drei...) auf die Faust essen -sch ner kann Fast Food nicht sein!",0,5,FLXKpUHkwcXWFxu2EB-YHQ,review,0
rlWs_rZ_CFgh2ceaDLFA4w,Xt_gRd6q_KnvFKxUzqtf5w,2015-06-04,0,"Auf der Suche nach dieser ber hmten Delikatesse sind auch wir in diesem ""H usle"" gelandet. 
Wir wohnen etwas weiter weg und haben uns eigentlich auf dieses angepriesene ""Highlight"" in hoher Erwartungshaltung sehr gefreut.
Ein Vorkommentator hat das ""H usle"" als ""urig"" beschrieben, davon kann allerdings nicht die Rede sein. 
Das Interieur erinnert eher an vergangene DDR Nostalgie.
Und die war noch uriger ! 
Die Bilderrahmen der Zertifikate an der Wand, die nicht zu  bersehen sind, haben den Anschein, teurer als das ganze H uslein zu sein, inclusive Maultaschen.
Zun chst ist man auf eine ziemlich gelangweilte, angenervte Person gestossen, die offensichtlich M he hatte, zwei bzw. drei Fragen bez glich der Maultaschen allgemein zu beantworten und deren Inhaltsstoffe.
Eine detaillierte Frage diesbez glich stellte offensichtlich eine  berforderung dar.
Mit einem m den Achselzucken wurde uns auf die Frage nach GESCHMACKSVERST RKERN eine ziemlich einfach strukturierte Antwort gegeben.
Die da lautete: ""Naja, es ist MAGGI drin"".
Jetzt geht man in das H usle, mit der Vorstellung ganz besondere Maultschen zu erwerben, und bekommt MAGGI Maultaschen !!!
Wir konnten unserer Entt uschung innerlich kaum standhalten, jedoch wie allgemein im Leben betrachtet, 
ist f r die Mehrheit wohl das Credo, das was schmeckt, ist auch gut.
Diese Maultaschen verdienen es nicht, als gut bezeichnet zu werden.
Denn MAGGI Maultaschen bekommt man  berall, daf r mu  man nicht ins H usle fahren.",0,1,FLXKpUHkwcXWFxu2EB-YHQ,review,0
PVRAcmcvutXifsgXoafogQ,fsVOC1JEKBNKK2fcjrupWw,2011-10-01,0,"Meiner Meinung nach der Beste D nerladen in Stuttgart. Alles frisch, lecker und schnelle Bedienung zum guten Preis.",0,5,CVS4vhkO9oUH0oQ6iJucaw,review,0
Yy1dVI1sn8l2cBsECxJMAQ,JMUuO-hO2SY_zkFh99_Y8A,2012-03-19,0,"Wenn ich in Weilimdorf und Umgebung unterwegs bin, ist der Baran Kebap einfach Pflicht!
Superschneller Service (eingespieltes Team) und ein echt Super D ner und Yufka zu normalen Preisen.
Pizza habe ich jetzt dort noch keine versucht, was ich aber bestimmt mal bei einem meinen n chsten Abstecher nachholen werde. Also ich kann diese D nerbude (ist eingentlich falsch, da es  berhaupt nichts mit einer Bude zu tun hat) nur empfehlen! Lecker Lecker!",0,5,CVS4vhkO9oUH0oQ6iJucaw,review,0
8SbQiKh7a7jH9OVfg4rXaA,BvUQKij_FCbsUY_15Vdzjg,2009-10-02,0,Ich kann diesen Laden nur empfehlen. Beim D nerteller bekommt man echt was geliefert f r den Preis... Daumen hoch!,0,5,CVS4vhkO9oUH0oQ6iJucaw,review,0
lmoOgaEGGyU1iqa9Av9q1w,lvbxI0FZy3wcLxSWliXNBA,2008-08-28,0,"Hier liegen 2 D nergastst tten nebeneinander. Aber nur die Baran Kebap Gastst tte ist stets sehr gut besucht. Die Portionen sind immer riesig und super frisch. Es gibt hier einfach kein altes Fleisch. Auch der Salat, die Tomaten etc. immer super lecker.
Wenn man mal keinen Hunger auf D ner hat, bekommt man hier auch eine klasse Pizza. Der Pizza-Lieferdienst hat bei uns schon lange ausgedient. 
Die Bedienung ist immer nett und freundlich. Leider sind h ufiger mal die Pl tze im Nichtraucher-Bereich komplett belegt, so dass man auf den Raucherbereich ausweichen muss. Aber daf r k nnen die Inhaber ja auch nichts, dass sie so gut besucht sind.
F r die Qualit t spricht auch, dass die Polizei regelm ssig in dem Laden ist, nicht zur Kontrolle oder so, sondern um Gro bestellungen abzuholen.
Alles in allem, es ist der einzige Ort wo ich jetzt noch D ner esse.",0,5,CVS4vhkO9oUH0oQ6iJucaw,review,0
mv6cDyg9Mps9S5yvN4qemw,hggzZxw-QTDdiU44A1y1Tg,2012-07-18,0,"Fleisch knusprig. Beilagen frisch, jedoch k nnte man sich etwas anderes einfallen lassen, als immer nur Salat, Zwiebeln, Gurke, Tomate und Co!
Wenn man ein L ffel MAIS m chte, kostet das 50 Cent extra! Was ist das denn?!? 
Ganz schlecht finde ich , dass es keine Kinderteller gibt. Nein, keine Flexibilit t bei Sonderbestellungen.
Kleines Kind muss gro en Teller nehmen  Schade um das zur ckgegebene Essen.
Aber sonst, wirlich ein eingespieltes Team. Geht immer flott. 
Raucherbereich ist nur im hinteren Raum  und das ist auch gut so! T r zu!",0,4,CVS4vhkO9oUH0oQ6iJucaw,review,0
bplNQF3ADpcug9h6vI71dA,P-xsjCQaYzQSsluspHdPPA,2011-08-13,0,"Guter D nerladen und preiswert dazu ;-)
Umfangreiche Karte und gute Poetionen",0,5,CVS4vhkO9oUH0oQ6iJucaw,review,0
4BrIi_S-KWOGqHTqBNrRbg,D-sP_Dvje7mminmH7EA-7g,2010-10-16,0,"Kann mich nur meinem Vorredner anschlie en. Fettig und fad - so war der Yufka bei Baran Kebap - und hat anschlie end Magenkr mpfe verursacht! Personal arrogant bis unversch mt, 50 Cent extra f r ein paar Kr mel Mais, obwohl ich auf andere Zutaten verzichtet hatte.. Die 50 Cent wurden einfach wortlos vom Restgeld abgezogen, erst beim Nachz hlen fragte ich nach - dann hie  es nur: ""Mais 50 Cent extra!"" Frechheit! 1 Mal und nie wieder!!!",0,1,CVS4vhkO9oUH0oQ6iJucaw,review,0
7AxKltERYD75idtPaJflpQ,BIJ19JsE1QulXWLv2v2C_g,2009-07-06,0,Bester D nnerladen in Stuttgart. Immer frische Zutaten. Sehr schnelles und sehr freundliches Personal. Man kann auch gem dlich dort essen was bei einem D nnerladen eher selten ist.,0,5,CVS4vhkO9oUH0oQ6iJucaw,review,0
bdUh5kN6_giLkwiT-hfTMw,zDsDhNsnhNiM9xZ2FrrmtA,2010-05-10,2,"Vegan food is a beast that is hard to tame, as variety is sometimes missing or taste finds itself lacking. As a meat eater myself, it took some convincing by my wife to try O'Bol, which is a 100% vegan restaurant with no animal products whatsoever.

After tasting their Californian salad however, I was truly impressed! The blend of vegetables with ""simulated"" chicken strips that tasted so much better than some real meat strips, topped with a peanut sauce that marries itself so well to the Asian flavours... It was a piece of heaven!

I've returned only once since then as it's out of my regular way and tucked in the Bonaventure Plaza's food court, but just writing this review right now makes me crave for more. 

If you're a vegan that has trouble eating out with those damned meat lovers because they hate your food, this place will change their mind.",1,5,BH30SUqfbOlhGpncCsONKg,review,0
NLQnEAOKhaXUWCUV4FyxOg,IM6ss5QP852np0C4Ponv2g,2011-12-01,3,"I just read the last review about O'Bol and then snuck out of the office and headed over there, looking for a healthy-ish meal. I'm not vegan, but I've always been a sucker for simulated meats. You can imagine how shocked I was when I got there and saw things like ROAST CHICKEN LEG and MEATBALLS on the menu. Talk about doing a complete 180 on your original concept.

But since I went all the way over there, and nothing else in that food court appealed to me, and I'm not even vegan and therefore have no dietary restrictions, I decided that I was going to eat O'Bol anyway.

I went with the french chicken (I think that's what it was called), which was basically a chicken stew with peas and squash, served in a bowl over rice and roasted potatoes. I also had a squash soup. The verdict? It was pretty good for a food court kiosque, and even though it wasn't what I was expecting, I wasn't really disappointed. It's kind of nice to eat something relatively healthy in a food court (and I mean that in comparison to all the other very greasy and oily things you might be forced to eat in this kind of setting).

It's probably about as homey as you can get in a food court.

Anyway, I think I've gone past the legal limit of the amount of times you can repeat the term ""food court"" in one review, so I'll stop here. But if you're near Bonaventure, and the idea of deciding which mediocre lunch option will leave you the least depressed, do head on over to O'Bol.",2,3,BH30SUqfbOlhGpncCsONKg,review,3
nf42cIyoLFpazDtsyIGSCQ,jVYzrVblDFSuL3GHtt8ZSA,2012-06-08,2,"Not all food courts are build the same. Like this one. Independent fronts like Obol serve up heaping plates. While they do have vegetarian options, the two lunch options that were suggested to me were both beef. 

I opted for ""The tex mex:"" chili on rice. Make no mistake, it ain't pretty. Think cafeteria gruel heaped on a paper plate. But all looks aside, it packs some taste!

Would I seek it out or crave it? Nah, but if I were in the area, say, for a beer festival, I'd definitely pad my stomach with this!",1,4,BH30SUqfbOlhGpncCsONKg,review,0
Wo9N1_jXzxgzBEFyFI8fzg,f4xEEhvAWEuEIg_kVClc_w,2014-10-23,0,"Mmmm! Yummmmmy!
My friend and I were going to hit an a la cart but then found this AYCE gem on college! Delicious is the word to describe everything that came out of the kitchen and from the sushi bar. Great service and very friendly! I know it's a little thing but the miso came out nice and hot, not warm like most places. Nothin like a hot served soup on a cool evening. I highly recommend Magic Sushi!",0,5,CvWSPgrEMDwLMJOrD3WLVQ,review,0
kW1q2-SViLzbUy4E3lBOiA,13Xmbp9GvAgJcOYlQ7T9BA,2014-10-25,2,"Sashimi Island is a much better AYCE option. Sushi bon is probably similar but much nicer staff and ambiance. 

Comparable with Sushi D which isn't saying much.",0,2,CvWSPgrEMDwLMJOrD3WLVQ,review,0
Q2Z66B5cOacPVb-0wOCNNA,kEq8owwp1j2VTwkOQTEtNQ,2014-10-18,1,"I went here tonight with a group of 9 people and they were very accommodating. Food came out quick, was fresh and delicious. The beef tataki was awesome. We must of had at least 30 pieces. Mango rolls, green dragon and short ribs were perfect. Considering they just opened they are better than many others in the area.",0,5,CvWSPgrEMDwLMJOrD3WLVQ,review,0
aho4lTtBxPVGkajlZ07DTA,jMWP3D-KdNsXhtiIXvprlw,2014-10-27,0,"I got takeout from Magic Sushi from the first time over the weekend. The food was fine and they had the standard sushi restaurant vegetarian options.

However, I could not imagine going here for a sit-down meal, especially during the day. The place barely gets any sunlight (weirdly, they've blocked off one window with a folding screen) and the interior is dark and depressing. They've made it worse by decorating with lots of black.",0,3,CvWSPgrEMDwLMJOrD3WLVQ,review,0
-qQ9K51P6Bk9LsElQ9nWDA,WuaEwcW-RsASqKeIUSU1Mg,2014-10-10,1,"this place gets 2 stars for the mere fact that i didn't get food poisoning. i got a lunch special and it was pretty underwhelming. see the salad pictured above. it felt like an insult and a joke. the rest was, uh, just OK. point is that there is 4 other sushi restaurants on the block that do the same or better and i suggest you try one of those first. 
also the place looks like some reject set from Blade Runner",0,2,CvWSPgrEMDwLMJOrD3WLVQ,review,1
P228Z7paNBmg9V96duzylQ,CtmiU_l7pE5qnwdb8rry2g,2015-05-05,0,We love this place!! The staff is great and the sushi is delicious!! Mango Sushi is my favorite!,0,5,CvWSPgrEMDwLMJOrD3WLVQ,review,0
y3K4xUnsH3wfsaz1uI7ujg,D5pSpLaQCI2FsR7Ct06Qrw,2015-02-10,2,"Considered getting delivery from here the other day but SO GLAD I didn't -- Magic Sushi didn't pass their health inspection this week, which is especially worrisome for a sushi place that handles raw fish...

Magic Sushi (650 College St. W.)
Inspected on: February 3, 2015
Inspection finding: Yellow (Conditional)
Number of infractions: 4 (Minor: 1, Significant: 2, Crucial: 1)
Crucial infractions include: Operator fail to ensure food is not contaminated/adulterated.",0,1,CvWSPgrEMDwLMJOrD3WLVQ,review,0
Nu3FkGRBXKwnmX17LYvsiQ,QS2fLDJTylluRXUTmHiY3w,2011-07-12,0,"The pizza is not as bad as some people make it sound. yes its sweet and not a traditional pizza crust, but when its hot its tasty. Its not a traditional Italian pizza, but then most of the pizza you find in Cleveland is not authentic by any stretch of the imagination. Since most Clevelanders adore Pizza Hut and Papa John's chains, I can't understand why Rascal House supposedly serves such garbage? but on a more serious note, the place is not very clean. the mens room smells like a medley of bodily fluids and the tables can be greasy. I've never gotten sick from here, unlike some other pizza places in the city.",0,3,4s-eHLQcoMqAgfzbiQsKIw,review,0
V3MgVW4ymEeW77DVtbmeaw,xH63knKaVhclXU2gSP1q_A,2013-09-20,1,"I had always passed by Rascal house near CSU and never tried it because it looked like a typical college pizza place. 

Finally, I had a chance to eat their take out pizza and turns out it is a typical college student favorite cheap pizza place with lots of coupons! 

That doesn't mean it is a bad place or the food is not great. A place like this is caters to college students who have no time to cook between their hangovers and dinner dates! I have ate at places like this in my college days and suffice to say that was never about the pizza but who you shared it with!",0,3,4s-eHLQcoMqAgfzbiQsKIw,review,0
U6cw0ph2zXDXVUr0GcBaxA,DrnDN5TPkxEbJjs0F1J8dg,2008-01-26,0,"I've only had Rascal House Pizza maybe three or four times since I moved to Cleveland nearly 15 years ago, and I've never had an awful experience. I genuinely like their white pizza, which we've ordered a couple times for lunch in the past two weeks. Each time the pizza tasted different. One more garlicy than the other, but still delicioso. The delivery time was pretty decent, especially since we ordered during the major lunch rush.",0,3,4s-eHLQcoMqAgfzbiQsKIw,review,0
P80-nYaFL5HDg8XBvYj8lw,ey-4MP3wXg9byW4QFj2_dg,2008-01-25,1,"i was never a fan of rascal house's original pizza, but the past few fridays at work we've ordered their white pizza.  i have to say, my opinion of rascal house pizza has changed.  the white pizza is yummy.

i had two of my co-worker's mild wings last week too, and they weren't bad.  

but i'll stick to my white pizza.  great garlic goodness all over the place.",1,4,4s-eHLQcoMqAgfzbiQsKIw,review,0
_Lz-GEealM7AN-EauyKFGA,UgIbxQh4aexlyWPhQlMItA,2011-03-29,0,"My favorite pizza in town! I travel to Cleveland from Los Angeles for business almost every other month, and I've tried almost all the pizza locations in town and Rascal House has the best pizza.",0,5,4s-eHLQcoMqAgfzbiQsKIw,review,0
n3VeRKYF0E78rju79dpvbg,BKRnVgocUSlBJTbR9Elulg,2013-10-21,0,15 dollars for a large pizza that was mediocre at best. 15 bucks. Nuff said...,0,2,4s-eHLQcoMqAgfzbiQsKIw,review,0
25M1OfyVI9ZhX7KpokAl4w,NqS05orB1_x056QRJJgbjA,2014-05-05,1,It's okay pizza. It has a great location next to campus. Pizza by the slice is $2. You really can't beat that for a quick hot lunch.,0,3,4s-eHLQcoMqAgfzbiQsKIw,review,0
c3vYwO5OVFVhoUV3zZbnJA,jxMxTI043GCT52Z8zVOLQg,2010-05-31,0,"After searching for a pizza place around downtown Cleveland on Memorial day weekend, Rascal's was the only place open. I was leary after reading all of the negetive reviews, but to my surprise the food was good.   The crust on our pizza was crunchy and the garlic bread portion was larger than expected.  The delivery time was quicker than expected as well.   A good mid level pizza, I would rate it as a step above Dominoe's, Pizza Hut and the like. So if the kids want pizza this is a good choice!",0,3,4s-eHLQcoMqAgfzbiQsKIw,review,0
9gro-9X2vBFQsLAq0hNIlg,JWzdEHkBkOfdhZh-K4gpKQ,2013-07-24,1,"I mean, when it's past midnight and you live in downtown Cleveland, who else are you gonna call for food delivery?

Besides the B- level pizzas which will do at 1AM,
My favorites are the hot wings, cheeseburger, and wraps

Cookies are unbearably dry 
Fries sometimes have the freezer taste",0,3,4s-eHLQcoMqAgfzbiQsKIw,review,0
GbWKpM5zh0gI-ZtpCYNkMA,2zC7h8dsiQ44PHwHK3Kjww,2011-02-16,0,Good whole pizza.   Macaroni salad taste a little bit like rubber crayons.  Overall food is good.,0,4,4s-eHLQcoMqAgfzbiQsKIw,review,0
